0,1,2,3,4,5
-176.2417,74.575,101.1333,1.266667,-1.141667,-0.5125
-176.1917,57.31667,116.3583,1.245833,-1.175,-0.3375
-175.1917,41.025,130.2917,1.2,-1.254167,-0.1625
-172.425,24.775,141.9833,1.154167,-1.325,0.07083333
-163.6833,7.175,153.175,1.145833,-1.354167,0.3791667
-162.925,6.108333,153.875,1.141667,-1.375,0.3916667
-149.125,-12.69167,160.675,1.070833,-1.4,0.6541667
-134.4667,-35.0,165.4583,1.004167,-1.3875,0.7666667
-121.4583,-54.15,169.7583,0.9416667,-1.308333,0.925
-110.45,-66.49167,172.8833,0.8458333,-1.3,1.008333
-97.75833,-77.31667,174.675,0.7541667,-1.291667,1.095833
-83.65833,-91.58333,175.1667,0.6791667,-1.266667,1.216667
-66.45,-109.0667,175.3667,0.5291667,-1.245833,1.270833
-49.28333,-123.5833,174.95,0.3583333,-1.208333,1.320833
-33.18333,-136.85,173.5167,0.1583333,-1.133333,1.429167
-15.88333,-147.6917,166.975,-0.1041667,-1.1125,1.4875
1.241667,-157.6667,155.7583,-0.4041667,-1.070833,1.5375
23.25833,-163.9667,143.675,-0.5875,-0.9833333,1.5875
44.38333,-169.2417,128.5333,-0.75,-0.9166667,1.558333
60.95833,-172.0583,114.4333,-0.925,-0.8208333,1.5
73.16667,-173.9,102.2667,-0.9833333,-0.7041667,1.4875
85.11667,-174.875,90.475,-1.091667,-0.6166667,1.441667
102.05,-175.625,74.85,-1.2,-0.5125,1.4
118.425,-176.0333,56.6,-1.216667,-0.3416667,1.35
132.4667,-175.8417,40.70833,-1.3,-0.1541667,1.275
143.325,-173.6583,24.66667,-1.404167,0.09166667,1.191667
152.225,-165.7417,8.591667,-1.466667,0.3625,1.166667
161.65,-151.1583,-9.416667,-1.520833,0.6291667,1.070833
167.3417,-136.4333,-33.5,-1.495833,0.7625,0.9458333
171.4917,-121.225,-52.95833,-1.408333,0.925,0.8458333
173.8083,-107.5917,-66.63333,-1.345833,1.008333,0.7
174.9167,-96.09167,-78.2,-1.316667,1.054167,0.5708333
175.75,-82.40833,-93.20833,-1.266667,1.145833,0.475
176.5167,-65.78333,-109.1,-1.225,1.216667,0.325
175.8917,-49.25833,-123.125,-1.208333,1.241667,0.1416667
174.1833,-31.8,-136.8167,-1.125,1.325,-0.1125
168.7667,-15.825,-147.9333,-1.091667,1.3625,-0.3583333
157.8,0.9583333,-157.2333,-1.0625,1.379167,-0.675
143.2667,22.025,-162.525,-0.9791667,1.391667,-0.8541667
127.9167,44.58333,-167.4667,-0.8958333,1.345833,-0.9666667
115.6917,60.40833,-171.0833,-0.8208333,1.266667,-1.0875
104.975,70.8,-173.6,-0.7083333,1.254167,-1.154167
92.65,82.36667,-174.7,-0.6166667,1.233333,-1.216667
77.13333,98.48333,-175.0917,-0.525,1.208333,-1.3125
58.01667,115.825,-175.0,-0.3416667,1.175,-1.329167
41.35833,130.5417,-174.4,-0.1416667,1.120833,-1.379167
25.40833,141.9167,-171.3917,0.06666667,1.070833,-1.458333
9.558333,152.55,-161.8917,0.3375,1.041667,-1.4875
-10.38333,160.2667,-151.1417,0.6375,0.9916667,-1.508333
-33.8,166.8083,-136.3,0.775,0.8916667,-1.516667
-53.10833,170.6917,-121.6,0.925,0.8166667,-1.454167
-66.85,172.9917,-108.7083,1.033333,0.7166667,-1.4
-77.76667,174.3083,-97.59167,1.054167,0.6125,-1.3875
-92.03333,175.2167,-84.38333,1.166667,0.5375,-1.345833
-110.5,176.1667,-66.2,1.245833,0.4,-1.3
-125.825,176.0333,-48.71667,1.258333,0.2166667,-1.25
-137.8,175.025,-33.51667,1.35,-0.004166667,-1.170833
-146.4667,171.625,-18.11667,1.429167,-0.2125,-1.120833
-156.9,160.15,-2.283333,1.4625,-0.5291667,-1.0875
-164.7667,144.0917,21.825,1.483333,-0.7375,-0.9833333
-169.8833,128.575,43.70833,1.4375,-0.85,-0.8583333
-172.65,115.0,60.025,1.35,-0.9708333,-0.7625
-174.2417,102.9667,71.2,1.3,-1.029167,-0.625
-175.35,90.95833,83.675,1.279167,-1.070833,-0.5291667
-176.2417,74.9,100.7583,1.229167,-1.191667,-0.4125
-176.175,57.75,116.025,1.2,-1.220833,-0.25
-175.1917,41.15,129.8667,1.145833,-1.266667,-0.05416667
-172.5083,24.98333,141.7333,1.1,-1.345833,0.1708333
-163.775,7.35,153.1,1.079167,-1.370833,0.4625
-162.7,6.283333,154.0083,1.075,-1.375,0.4791667
-149.3833,-12.6,160.5833,1.045833,-1.383333,0.7541667
-134.5667,-34.59167,165.4167,0.9458333,-1.383333,0.85
-121.7667,-53.65833,169.6,0.8791667,-1.316667,0.975
-110.8917,-66.3,172.6,0.7875,-1.254167,1.0875
-98.04167,-76.96667,174.5083,0.6958333,-1.254167,1.133333
-83.99167,-91.34167,175.0083,0.6166667,-1.25,1.245833
-66.55833,-108.625,175.25,0.4833333,-1.216667,1.304167
-49.60833,-123.4417,174.8667,0.3125,-1.175,1.3375
-33.55,-136.575,173.5417,0.1125,-1.1125,1.416667
-16.25833,-147.4583,167.0,-0.125,-1.058333,1.504167
0.55,-157.8917,155.65,-0.4291667,-1.05,1.525
22.79167,-163.8583,143.7917,-0.6458333,-0.9583333,1.570833
43.725,-169.175,128.7917,-0.7625,-0.8916667,1.5625
60.65,-172.4167,114.6583,-0.9291667,-0.8208333,1.491667
72.85833,-173.8583,102.4833,-1.0,-0.6958333,1.454167
85.125,-174.9083,90.65833,-1.070833,-0.6,1.425
101.6583,-175.5833,75.15,-1.2,-0.5208333,1.379167
118.3417,-175.9917,56.925,-1.245833,-0.3583333,1.325
132.2667,-175.7417,40.93333,-1.295833,-0.1625,1.270833
143.3,-173.5667,24.925,-1.4125,0.0625,1.179167
152.2167,-165.7583,8.866667,-1.466667,0.3125,1.15
161.7917,-151.3083,-9.266667,-1.504167,0.5875,1.0875
167.375,-136.4833,-33.26667,-1.504167,0.7166667,0.975
171.4167,-121.4833,-52.80833,-1.416667,0.85,0.8583333
173.7917,-107.8917,-66.5,-1.3375,0.9625,0.725
174.9333,-96.3,-78.025,-1.329167,1.008333,0.6208333
175.8917,-82.58333,-93.04167,-1.266667,1.108333,0.5291667
176.35,-66.10833,-109.05,-1.2375,1.191667,0.4
175.8917,-49.56667,-122.9333,-1.2125,1.220833,0.2083333
174.0917,-31.875,-136.8333,-1.1625,1.291667,-0.01666667
168.8167,-15.93333,-148.1583,-1.116667,1.366667,-0.2625
157.9333,0.6333333,-157.5,-1.1,1.375,-0.5375
143.2333,21.91667,-162.475,-1.029167,1.391667,-0.7541667
128.0,44.425,-167.775,-0.95,1.3625,-0.85
116.0917,60.51667,-171.4,-0.8916667,1.291667,-0.9958333
104.9333,70.55,-173.8667,-0.8,1.266667,-1.075
93.00833,82.25,-174.875,-0.7083333,1.258333,-1.141667
77.33333,98.2,-175.225,-0.6166667,1.245833,-1.2625
58.2,115.6583,-175.1917,-0.4416667,1.2125,-1.304167
41.525,130.4417,-174.5667,-0.2625,1.183333,-1.345833
25.75833,141.925,-171.525,-0.05,1.129167,-1.441667
10.01667,152.4,-162.125,0.1791667,1.1,-1.491667
-10.05833,159.9,-151.5083,0.4666667,1.058333,-1.520833
-33.16667,166.8083,-136.4667,0.6541667,0.9666667,-1.545833
-52.91667,170.8667,-121.6333,0.7791667,0.9291667,-1.5
-66.64167,173.125,-108.7,0.9333333,0.825,-1.441667
-77.36667,174.45,-97.65,0.9875,0.7125,-1.433333
-91.73333,175.3167,-84.625,1.0875,0.6583333,-1.4
-110.3833,176.0917,-66.30833,1.208333,0.5041667,-1.35
-125.6417,176.175,-48.8,1.229167,0.325,-1.308333
-137.7667,175.0667,-33.65,1.3,0.1375,-1.245833
-146.8667,171.65,-18.33333,1.420833,-0.1041667,-1.183333
-156.8667,160.3,-2.475,1.458333,-0.3708333,-1.170833
-164.8583,144.2167,21.68333,1.491667,-0.6041667,-1.075
-169.8917,128.7333,43.6,1.45,-0.725,-0.9458333
-172.8,114.8917,59.94167,1.358333,-0.8708333,-0.85
-174.4083,103.0833,71.05833,1.333333,-0.9625,-0.7375
-175.4417,91.325,83.60833,1.3,-1.008333,-0.6208333
-176.1917,74.96667,100.7583,1.258333,-1.120833,-0.5166667
-176.175,57.95,115.95,1.233333,-1.191667,-0.3541667
-175.2917,41.475,129.8083,1.208333,-1.233333,-0.1583333
-172.2833,25.49167,141.7833,1.15,-1.320833,0.07083333
-164.025,7.725,153.0167,1.133333,-1.383333,0.3458333
-163.0583,6.55,153.7417,1.1375,-1.366667,0.3833333
-149.3083,-12.05833,160.5417,1.091667,-1.379167,0.65
-134.9,-34.6,165.2333,1.0,-1.3875,0.7791667
-122.0417,-53.625,169.7583,0.9333333,-1.329167,0.9
-110.6,-66.15833,172.7833,0.8541667,-1.291667,1.033333
-98.15833,-76.825,174.6583,0.7458333,-1.3,1.091667
-84.15,-91.1,175.2083,0.6708333,-1.266667,1.204167
-66.95,-108.475,175.35,0.55,-1.241667,1.291667
-49.7,-123.2583,175.0417,0.3666667,-1.208333,1.316667
-33.48333,-136.5833,173.7667,0.1541667,-1.158333,1.404167
-16.175,-147.4333,167.2833,-0.09583333,-1.083333,1.516667
0.4833333,-157.7917,155.9417,-0.3666667,-1.075,1.5375
22.84167,-163.5583,144.2667,-0.6166667,-1.0125,1.583333
42.84167,-169.225,129.0417,-0.7541667,-0.9,1.5625
60.49167,-172.175,114.9833,-0.9,-0.8416667,1.516667
72.71667,-173.775,102.625,-1.020833,-0.7208333,1.479167
84.84167,-174.8167,90.925,-1.066667,-0.6083333,1.454167
101.2667,-175.5333,75.34167,-1.175,-0.525,1.4
118.05,-175.9917,57.16667,-1.266667,-0.3416667,1.354167
132.0667,-175.625,41.075,-1.291667,-0.1583333,1.279167
142.8917,-173.7583,25.01667,-1.391667,0.09583333,1.191667
151.8583,-166.15,9.033333,-1.483333,0.3375,1.15
162.1333,-151.0333,-8.708333,-1.504167,0.6291667,1.095833
167.125,-136.9417,-33.25,-1.495833,0.7791667,0.9541667
171.65,-121.3917,-52.55833,-1.433333,0.8791667,0.825
173.5333,-107.9917,-66.325,-1.345833,1.008333,0.7125
174.7667,-96.43333,-77.925,-1.308333,1.058333,0.575
175.8417,-82.56667,-92.91667,-1.291667,1.120833,0.4708333
176.275,-66.41667,-108.6917,-1.2375,1.216667,0.325
176.0417,-49.73333,-122.4833,-1.1875,1.245833,0.15
174.0917,-32.125,-136.5083,-1.1375,1.3,-0.1166667
168.8083,-16.23333,-147.8083,-1.083333,1.391667,-0.3708333
158.375,0.7166667,-157.1167,-1.058333,1.383333,-0.6583333
143.275,21.50833,-162.3417,-0.9875,1.391667,-0.8875
128.2583,44.28333,-167.325,-0.8833333,1.35,-0.9583333
116.5417,60.425,-171.0667,-0.8041667,1.2875,-1.066667
105.375,70.45,-173.625,-0.7166667,1.254167,-1.170833
93.00833,82.08333,-174.775,-0.6041667,1.254167,-1.216667
77.65833,98.10833,-175.1583,-0.5083333,1.2,-1.2875
58.45833,115.5,-175.0917,-0.3708333,1.175,-1.354167
41.85,130.3167,-174.45,-0.1541667,1.129167,-1.375
25.60833,141.65,-171.6,0.08333333,1.075,-1.433333
9.866667,152.05,-162.4833,0.3125,1.033333,-1.5
-9.016667,160.6833,-151.3,0.6041667,1.0,-1.495833
-33.30833,166.5417,-136.7333,0.8041667,0.9083333,-1.504167
-52.53333,170.6917,-121.8333,0.8875,0.8125,-1.483333
-66.41667,173.0417,-109.0417,1.020833,0.7333333,-1.420833
-77.55833,174.2333,-97.94167,1.095833,0.6166667,-1.4
-91.35833,175.2583,-84.78333,1.15,0.5208333,-1.3625
-110.0667,175.975,-66.51667,1.258333,0.4125,-1.304167
-125.5083,176.1583,-49.11667,1.279167,0.2208333,-1.2375
-137.525,175.0833,-33.89167,1.329167,-0.008333333,-1.191667
-146.3083,171.8,-18.6,1.4375,-0.2458333,-1.104167
-156.5583,160.7,-2.65,1.475,-0.4875,-1.075
-164.8583,144.05,21.3,1.475,-0.7625,-0.9958333
-169.8917,128.9167,43.425,1.433333,-0.8541667,-0.8583333
-172.6417,115.2083,59.81667,1.35,-0.9375,-0.7458333
-174.2917,103.375,70.90833,1.291667,-1.05,-0.6291667
-175.2667,91.43333,83.24167,1.279167,-1.091667,-0.525
-176.05,75.33333,100.4833,1.220833,-1.1625,-0.4083333
-176.2333,58.45,115.725,1.191667,-1.245833,-0.2625
-175.425,41.55833,129.55,1.158333,-1.258333,-0.05833333
-172.825,25.825,141.375,1.116667,-1.320833,0.1875
-164.1083,8.125,152.8083,1.054167,-1.395833,0.4416667
-163.2917,6.791667,153.55,1.0625,-1.395833,0.4541667
-149.8333,-11.88333,160.35,1.0375,-1.391667,0.7375
-135.275,-34.13333,165.275,0.9583333,-1.370833,0.8875
-122.1917,-53.08333,169.5417,0.8791667,-1.329167,0.9458333
-110.9,-65.85833,172.5917,0.8,-1.266667,1.079167
-98.4,-76.40833,174.525,0.6958333,-1.258333,1.158333
-84.74167,-90.9,175.0167,0.6083333,-1.254167,1.220833
-67.40833,-108.0,175.2667,0.4958333,-1.204167,1.316667
-49.94167,-123.0667,174.95,0.325,-1.175,1.354167
-33.88333,-136.1833,173.6167,0.1083333,-1.133333,1.395833
-16.8,-147.2083,167.2667,-0.1416667,-1.070833,1.5125
0.4916667,-157.5583,156.1,-0.3958333,-1.0375,1.5375
22.33333,-163.9417,143.8333,-0.6625,-0.9875,1.5625
43.325,-169.0833,129.0583,-0.7708333,-0.8791667,1.554167
60.35,-172.3083,115.2,-0.8875,-0.8083333,1.504167
72.58333,-173.825,102.725,-1.033333,-0.7083333,1.454167
84.6,-174.8,91.08333,-1.079167,-0.6041667,1.4375
101.0583,-175.5583,75.73333,-1.175,-0.5166667,1.395833
118.0,-175.9917,57.55,-1.266667,-0.3708333,1.329167
132.125,-175.6583,41.23333,-1.3,-0.1666667,1.279167
143.525,-173.975,25.18333,-1.395833,0.06666667,1.191667
151.4917,-166.1583,9.166667,-1.4875,0.2958333,1.133333
161.7167,-151.6583,-8.65,-1.5125,0.5666667,1.095833
167.3417,-136.925,-32.85,-1.4875,0.75,0.9791667
171.4417,-121.7,-52.59167,-1.429167,0.825,0.8625
173.725,-108.3333,-66.23333,-1.345833,0.9583333,0.7375
174.9583,-96.69167,-77.70833,-1.3125,1.0375,0.6208333
175.8,-83.025,-92.58333,-1.295833,1.083333,0.5208333
176.475,-66.78333,-108.6333,-1.233333,1.170833,0.4
175.7417,-49.95,-122.6917,-1.2,1.245833,0.2166667
174.0583,-32.60833,-136.625,-1.170833,1.283333,-0.01666667
168.8833,-16.375,-148.0333,-1.116667,1.375,-0.2625
158.2583,0.425,-157.3417,-1.0875,1.391667,-0.5208333
143.6333,21.45,-162.7,-1.054167,1.375,-0.7583333
128.2667,43.91667,-167.775,-0.9625,1.358333,-0.8708333
116.5833,60.13333,-171.1667,-0.8875,1.3,-0.9708333
105.4,70.425,-173.8417,-0.8,1.283333,-1.079167
93.34167,81.86667,-174.8333,-0.7041667,1.275,-1.141667
77.95,97.825,-175.275,-0.6166667,1.245833,-1.233333
58.70833,115.325,-175.1917,-0.4666667,1.208333,-1.325
41.85833,129.8583,-174.6333,-0.2625,1.166667,-1.35
25.825,141.675,-171.7167,-0.0375,1.129167,-1.425
10.85833,152.3417,-162.325,0.1833333,1.095833,-1.508333
-9.708333,160.0167,-151.7167,0.4291667,1.075,-1.529167
-32.9,166.5417,-136.8417,0.675,0.9791667,-1.533333
-52.25,170.825,-121.9417,0.7708333,0.9,-1.495833
-66.375,173.0667,-109.1917,0.9166667,0.8458333,-1.445833
-77.28333,174.375,-98.15833,1.008333,0.725,-1.416667
-91.225,175.3167,-84.96667,1.066667,0.6333333,-1.416667
-110.0,176.0167,-66.8,1.183333,0.525,-1.3625
-125.5083,176.075,-49.35,1.254167,0.3333333,-1.3
-137.4417,175.3333,-34.125,1.3125,0.125,-1.258333
-146.375,171.7833,-18.73333,1.395833,-0.09583333,-1.183333
-156.75,160.85,-2.658333,1.479167,-0.325,-1.154167
-164.7,144.7167,21.16667,1.483333,-0.6166667,-1.079167
-170.0083,129.175,43.08333,1.441667,-0.75,-0.9541667
-172.85,115.4583,59.73333,1.375,-0.825,-0.8416667
-174.4583,103.4333,70.95,1.320833,-0.9583333,-0.7375
-175.4667,91.69167,83.15,1.3,-1.025,-0.6208333
-176.1417,75.7,100.3167,1.279167,-1.1125,-0.5208333
-176.2167,58.475,115.675,1.229167,-1.208333,-0.3708333
-175.2833,41.875,129.65,1.208333,-1.254167,-0.1708333
-172.7,25.78333,141.425,1.175,-1.304167,0.07916667
-164.125,8.183333,152.8417,1.120833,-1.383333,0.35
-163.325,6.933333,153.5083,1.125,-1.391667,0.3541667
-150.1167,-11.675,160.4083,1.108333,-1.391667,0.6291667
-134.9417,-33.75,165.4167,1.029167,-1.379167,0.8041667
-122.4083,-53.15,169.575,0.9375,-1.329167,0.8708333
-111.15,-65.825,172.7833,0.8875,-1.304167,1.004167
-98.625,-76.40833,174.6417,0.7583333,-1.279167,1.120833
-84.59167,-90.81667,175.1583,0.6583333,-1.291667,1.175
-67.45833,-108.025,175.3917,0.5583333,-1.241667,1.2875
-49.95,-122.8167,175.0667,0.3791667,-1.204167,1.345833
-34.04167,-136.3,173.8083,0.1583333,-1.175,1.383333
-16.55,-147.15,167.7667,-0.09583333,-1.1,1.491667
-0.125,-157.7083,156.2,-0.3375,-1.075,1.554167
21.98333,-163.6083,144.275,-0.6166667,-1.0125,1.570833
43.025,-169.05,129.4,-0.7541667,-0.9166667,1.566667
60.15,-172.2083,115.4417,-0.8583333,-0.8208333,1.533333
72.34167,-173.825,102.9667,-1.029167,-0.7416667,1.466667
84.375,-174.7,91.325,-1.079167,-0.6208333,1.445833
100.6917,-175.6333,75.95833,-1.15,-0.5041667,1.425
117.725,-175.9917,57.68333,-1.258333,-0.3791667,1.35
131.6583,-175.625,41.34167,-1.291667,-0.1666667,1.295833
142.55,-174.05,25.40833,-1.3875,0.09166667,1.233333
151.7583,-166.3833,9.45,-1.4875,0.3166667,1.133333
161.5667,-151.9833,-8.425,-1.520833,0.5875,1.0875
167.1667,-137.025,-32.54167,-1.483333,0.8,0.9875
171.375,-121.8833,-52.21667,-1.4375,0.8708333,0.8375
173.5083,-108.5417,-66.10833,-1.345833,0.9791667,0.7083333
175.1083,-96.64167,-77.50833,-1.304167,1.075,0.5916667
175.8,-83.15,-92.35833,-1.3,1.116667,0.475
176.275,-66.975,-108.3083,-1.241667,1.208333,0.3375
176.0417,-50.11667,-122.1833,-1.195833,1.266667,0.15
174.2667,-32.60833,-136.1167,-1.15,1.283333,-0.09583333
169.1167,-16.31667,-147.55,-1.1,1.358333,-0.3708333
158.475,0.3,-156.975,-1.045833,1.404167,-0.6125
143.7417,21.01667,-162.325,-1.008333,1.375,-0.8666667
128.6583,43.9,-167.3,-0.9,1.345833,-0.9875
116.7333,59.94167,-171.175,-0.7958333,1.295833,-1.041667
105.7917,70.26667,-173.6,-0.725,1.25,-1.158333
93.08333,81.43333,-174.6667,-0.6291667,1.2375,-1.229167
78.09167,97.90833,-175.1167,-0.5125,1.229167,-1.266667
58.90833,115.275,-175.0917,-0.3666667,1.166667,-1.354167
41.73333,129.7583,-174.575,-0.1708333,1.125,-1.379167
26.275,141.6083,-171.675,0.1,1.0875,-1.420833
9.983333,152.0333,-162.7167,0.325,1.025,-1.495833
-9.441667,160.15,-151.6833,0.5625,0.9916667,-1.520833
-32.51667,166.3917,-137.0,0.8291667,0.9166667,-1.5
-52.025,170.7167,-122.2417,0.8958333,0.8083333,-1.470833
-66.18333,172.9333,-109.525,0.9791667,0.7208333,-1.425
-76.51667,174.3417,-98.2,1.1125,0.6333333,-1.379167
-90.85,175.2417,-85.13333,1.154167,0.525,-1.370833
-109.6333,175.9333,-67.15,1.233333,0.3958333,-1.3125
-125.15,175.925,-49.54167,1.308333,0.2416667,-1.25
-137.05,175.35,-34.26667,1.325,0.02083333,-1.191667
-146.125,171.7583,-19.05,1.4,-0.2416667,-1.129167
-156.375,160.9167,-2.908333,1.495833,-0.4583333,-1.066667
-164.4083,144.8417,20.85833,1.475,-0.7291667,-0.9958333
-169.8917,129.275,42.7,1.429167,-0.8875,-0.8791667
-172.7667,115.625,59.45,1.358333,-0.9333333,-0.7333333
-174.4083,103.7083,70.54167,1.295833,-1.029167,-0.6416667
-175.325,91.85833,82.80833,1.258333,-1.1125,-0.5208333
-175.85,76.09167,100.0667,1.241667,-1.154167,-0.4083333
-176.2667,58.88333,115.35,1.2,-1.241667,-0.275
-175.3333,41.99167,129.2917,1.145833,-1.279167,-0.07083333
-172.8333,26.04167,140.9583,1.116667,-1.3125,0.1833333
-164.325,8.708333,152.4833,1.075,-1.4,0.4583333
-163.375,7.316667,153.2917,1.058333,-1.395833,0.4833333
-149.9417,-11.18333,160.2,1.033333,-1.391667,0.6958333
-135.625,-33.70833,164.9333,0.975,-1.345833,0.9041667
-122.6583,-52.78333,169.55,0.8625,-1.320833,0.9625
-111.45,-65.48333,172.6,0.8,-1.283333,1.05
-98.93333,-76.2,174.5333,0.7,-1.254167,1.175
-85.15,-90.5,175.0417,0.6041667,-1.25,1.204167
-67.9,-107.6667,175.3167,0.4875,-1.216667,1.279167
-50.33333,-122.6,175.0,0.3416667,-1.166667,1.370833
-34.55,-136.275,173.5833,0.1166667,-1.141667,1.408333
-16.9,-147.05,167.6167,-0.1583333,-1.070833,1.483333
-0.275,-157.5667,156.1417,-0.375,-1.033333,1.5625
21.59167,-163.7833,144.3583,-0.6333333,-0.9916667,1.558333
42.73333,-169.0417,129.525,-0.8,-0.8916667,1.533333
59.9,-172.25,115.4833,-0.8708333,-0.8,1.5125
72.25,-173.975,103.1583,-1.0125,-0.7166667,1.454167
84.08333,-174.7333,91.45833,-1.116667,-0.6041667,1.425
100.4917,-175.6833,76.13333,-1.1625,-0.5,1.408333
117.4833,-176.175,57.95,-1.254167,-0.3791667,1.333333
131.375,-175.8083,41.53333,-1.3125,-0.1833333,1.270833
142.75,-174.0417,25.64167,-1.379167,0.075,1.216667
151.4083,-166.7333,9.441667,-1.483333,0.3125,1.1375
161.725,-152.1333,-8.025,-1.529167,0.525,1.091667
167.0833,-137.45,-32.425,-1.483333,0.7625,1.0
171.25,-122.075,-51.98333,-1.429167,0.85,0.8583333
173.6167,-108.4917,-65.98333,-1.345833,0.9333333,0.7416667
174.8667,-97.01667,-77.44167,-1.304167,1.041667,0.625
175.925,-83.54167,-92.125,-1.295833,1.091667,0.5208333
176.2917,-67.29167,-108.05,-1.245833,1.158333,0.3958333
175.975,-50.475,-122.1,-1.183333,1.254167,0.225
173.9833,-32.95,-136.1667,-1.1625,1.291667,-0.004166667
169.325,-16.725,-147.6583,-1.133333,1.345833,-0.2708333
158.8917,0.06666667,-157.1417,-1.083333,1.408333,-0.4916667
143.825,20.88333,-162.275,-1.045833,1.391667,-0.7291667
128.7167,43.20833,-167.525,-0.9666667,1.341667,-0.8916667
117.025,59.90833,-171.2583,-0.8708333,1.3125,-0.9416667
105.9333,69.90833,-173.85,-0.8125,1.266667,-1.075
93.575,81.21667,-174.9083,-0.7208333,1.2625,-1.166667
78.55,97.40833,-175.1833,-0.6041667,1.266667,-1.216667
59.10833,115.1333,-175.2417,-0.4791667,1.208333,-1.304167
42.2,129.6583,-174.6583,-0.2958333,1.175,-1.366667
26.30833,141.6417,-171.875,-0.05416667,1.15,-1.4
10.74167,151.9,-162.825,0.2,1.091667,-1.5
-9.058333,160.2083,-151.8083,0.4041667,1.066667,-1.525
-32.06667,166.4083,-137.1917,0.6708333,0.9958333,-1.516667
-51.70833,170.6083,-122.45,0.7875,0.8958333,-1.508333
-65.93333,172.95,-109.6,0.8708333,0.8291667,-1.466667
-77.19167,174.25,-98.325,1.016667,0.7541667,-1.429167
-90.68333,175.3167,-85.43333,1.083333,0.625,-1.4125
-109.4,176.0917,-67.26667,1.175,0.5041667,-1.3625
-124.875,176.0167,-49.66667,1.258333,0.35,-1.304167
-137.2667,175.35,-34.475,1.304167,0.125,-1.2625
-145.9417,171.9667,-19.25833,1.3875,-0.1041667,-1.195833
-156.2167,161.3417,-3.083333,1.495833,-0.3291667,-1.133333
-164.625,144.725,20.43333,1.483333,-0.5833333,-1.0875
-169.975,129.4917,42.54167,1.425,-0.7541667,-0.9833333
-172.675,115.85,59.30833,1.383333,-0.825,-0.8291667
-174.375,103.7917,70.50833,1.320833,-0.9375,-0.7541667
-175.1833,92.16667,82.71667,1.295833,-1.045833,-0.6375
-176.2667,76.33333,99.975,1.279167,-1.091667,-0.5041667
-176.225,59.0,115.2417,1.2375,-1.175,-0.3666667
-175.4667,42.29167,129.0583,1.2,-1.2625,-0.1791667
-172.85,25.85833,140.9917,1.179167,-1.295833,0.06666667
-164.3667,8.633333,152.5333,1.133333,-1.3625,0.3583333
-163.6583,7.408333,153.2,1.116667,-1.383333,0.3708333
-149.8583,-11.075,160.2917,1.091667,-1.391667,0.575
-135.35,-33.3,165.0917,1.05,-1.370833,0.7958333
-122.8167,-52.9,169.5833,0.9333333,-1.333333,0.8958333
-111.5583,-65.425,172.8417,0.85,-1.304167,0.9708333
-99.03333,-75.95,174.6667,0.7791667,-1.266667,1.1125
-85.04167,-90.15,175.1167,0.65,-1.275,1.175
-68.1,-107.6667,175.3833,0.5416667,-1.254167,1.254167
-50.70833,-122.45,175.05,0.3875,-1.208333,1.35
-34.45833,-136.0167,173.7917,0.1708333,-1.1625,1.4125
-17.025,-146.9667,167.8083,-0.09583333,-1.116667,1.479167
-0.3916667,-157.25,156.5667,-0.3291667,-1.075,1.554167
21.34167,-163.5583,144.5667,-0.5791667,-1.016667,1.5625
42.725,-168.9,129.8167,-0.7791667,-0.9375,1.545833
59.71667,-172.025,115.675,-0.8583333,-0.8083333,1.533333
72.04167,-173.8417,103.2917,-0.975,-0.7416667,1.4875
84.325,-174.7917,91.575,-1.1,-0.6416667,1.441667
100.2333,-175.65,76.28333,-1.145833,-0.5208333,1.429167
117.2083,-176.2167,58.2,-1.233333,-0.3875,1.358333
131.2667,-175.8667,41.76667,-1.304167,-0.1791667,1.279167
142.6667,-173.9,25.86667,-1.366667,0.08333333,1.225
151.2667,-166.8167,9.841667,-1.45,0.3541667,1.15
161.6,-152.3167,-7.691667,-1.520833,0.5458333,1.079167
167.2917,-137.725,-31.94167,-1.470833,0.7916667,0.9958333
171.1833,-122.525,-51.65,-1.425,0.9041667,0.85
173.55,-108.65,-65.65833,-1.370833,0.9458333,0.6916667
174.95,-96.98333,-77.225,-1.3,1.070833,0.5958333
175.9,-83.56667,-91.90833,-1.2875,1.125,0.475
176.0083,-67.55,-107.7667,-1.25,1.175,0.3375
175.9333,-50.71667,-121.9,-1.191667,1.2625,0.1666667
174.1167,-33.175,-135.7667,-1.141667,1.304167,-0.07083333
169.4167,-16.98333,-147.175,-1.120833,1.3375,-0.3708333
158.8,-0.3083333,-156.7083,-1.041667,1.404167,-0.6333333
144.375,20.48333,-161.875,-0.9916667,1.391667,-0.8208333
129.2167,43.275,-167.1667,-0.925,1.341667,-1.008333
116.8333,59.4,-171.075,-0.8041667,1.283333,-1.041667
105.9833,69.73333,-173.575,-0.7333333,1.254167,-1.133333
93.55833,81.175,-174.7667,-0.6333333,1.229167,-1.233333
78.65,97.00833,-175.1417,-0.5208333,1.2375,-1.275
59.38333,114.6333,-175.0917,-0.3583333,1.175,-1.329167
42.65833,129.5333,-174.4667,-0.1916667,1.145833,-1.395833
26.46667,141.1917,-171.8583,0.06666667,1.095833,-1.433333
10.98333,151.4917,-162.9833,0.3583333,1.041667,-1.479167
-8.25,160.25,-151.9333,0.5583333,0.9791667,-1.5375
-32.03333,166.3,-137.7417,0.7958333,0.9375,-1.5
